rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_sliding_legs,reward_tilt_preference,reward_upright_penalty,reward_slalom_bonus,reward_side_thruster_bonus,reward_ground_level,reward_vertical_penalty,reward_survival,reward_leg_maintenance
0,4,-504.210185,153,6800,crashed,0.0921361,-0.02019631,0.21440585,-0.5478166,-0.28492442,4.78348,1.0,0.0,5.496050000190735,39.513579080230556,-304.0,0.0,76.5,-166.5,-173.51981420535594,15.299999999999962,3.0
0,5,-173.339999,80,6952,crashed,-0.48199958,-0.18420023,-1.102618,-0.864727,-0.04519112,4.87733,1.0,0.0,14.645636081695557,13.118724062107503,-104.0,0.0,71.0,-39.0,-140.1043586730957,7.999999999999988,3.0
0,0,-35.709518,99,7072,out_of_bounds,-1.0014968,-0.006598046,-1.923735,-0.41094908,2.067896,3.042197,0.0,0.0,21.56473731994629,110.48108012415469,-40.0,0.0,56.0,-67.5,-128.15533551946282,9.89999999999998,2.0
0,6,-186.532106,97,7104,crashed,0.498487,0.08946413,0.3603847,0.32385033,-1.4334264,-1.8486233,1.0,0.0,16.983126163482666,50.807660860940814,-144.0,0.0,101.5,-96.0,-129.52289309725165,9.699999999999982,4.0
0,7,-173.163971,102,7200,crashed,-0.34238076,-0.09286558,-0.4789359,-0.113774724,-1.43737,-0.37219575,1.0,0.0,6.08402353990823,65.19041866343468,-120.0,0.0,62.0,-63.0,-138.63841298222542,10.19999999999998,5.0
0,2,-321.024704,102,7264,crashed,0.3077182,0.049199592,0.23440325,0.032710053,-0.7244691,-0.66377914,1.0,0.0,9.496262073516846,33.7048759162426,-216.0,0.0,59.5,-94.5,-126.42584159784019,10.19999999999998,3.0
0,3,-334.922836,65,7320,crashed,-0.108344555,-0.02810693,-0.20811479,-0.6479609,-0.16840647,4.9564824,1.0,0.0,2.4744967818260193,11.003445055859629,-248.0,0.0,46.5,-30.0,-126.40077829360962,6.499999999999993,3.0
0,1,-120.809276,103,7568,out_of_bounds,-1.0000592,0.6705561,-1.6782707,-1.328768,1.2894992,0.012341516,0.0,0.0,0.0,102.32910629920661,-32.0,0.0,56.0,-154.5,-102.93838213663548,10.29999999999998,0.0
0,4,-46.906179,100,7600,crashed,-0.8610511,-0.1586376,-1.5583192,0.051635183,1.7826236,-1.819779,0.0,1.0,19.190327644348145,120.29372812341899,-64.0,0.0,91.0,-78.0,-147.3902344442904,9.99999999999998,2.0
0,6,-101.669911,70,7664,crashed,0.25176707,-0.026596345,0.6779022,-0.44056126,-0.56529975,3.9464316,1.0,0.0,10.17401671409607,35.76190119050443,-56.0,0.0,67.5,-42.0,-127.10582917928696,6.999999999999991,3.0
