rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_shaping_delta,reward_main_engine_penalty,reward_side_engine_penalty
0,7,120.809255,75,600,crashed,-0.5132124,0.03892115,0.035307042,-0.23958312,0.079783626,-3.2174668,0.0,1.0,129.38925170898438,-7.499999999999997,-1.0800000000000007
0,6,-43.801359,83,664,crashed,-0.5120965,0.16441299,-0.26224294,0.29109323,1.3488814,1.5782924,0.0,1.0,-35.94136047363281,-6.899999999999998,-0.9600000000000006
0,5,-172.583692,93,744,out_of_bounds,-1.0131401,0.9410966,-1.549203,-0.9795632,0.79180706,0.0034352213,0.0,0.0,-164.42369079589844,-6.899999999999998,-1.260000000000001
0,1,-23.984225,94,752,crashed,-0.23458514,0.01935862,-0.10814895,0.085748516,1.4888077,0.5051038,0.0,1.0,-15.674224853515625,-6.899999999999998,-1.410000000000001
0,2,-86.421749,98,784,crashed,0.15069409,0.0009125328,0.75207794,-0.50127995,-1.3720117,-6.0379086,1.0,0.0,-78.23175048828125,-6.599999999999998,-1.5900000000000012
0,4,197.872877,118,944,landed_centered,0.020052243,-0.042762805,2.5103637e-08,-7.595013e-09,-0.0007869245,-1.1358624e-07,1.0,1.0,206.96287536621094,-7.1999999999999975,-1.8900000000000015
0,0,19.411072,123,984,crashed,-0.36445028,-0.08382353,-0.6484158,-0.16419917,-0.56203383,0.6037649,1.0,0.0,31.081069946289062,-10.200000000000003,-1.470000000000001
0,3,16.963443,125,1000,crashed,-0.42450508,0.13808914,-0.5370118,-0.57450765,0.29088417,-4.678611,0.0,1.0,30.043441772460938,-11.100000000000005,-1.9800000000000015
0,7,-200.452954,87,1296,crashed,0.43291196,0.1205447,0.32665962,-0.07543601,-3.12382,0.5986997,0.0,0.0,-190.34295654296875,-9.0,-1.1100000000000008
0,2,120.402587,66,1312,landed_off_centered,0.27104253,-0.011193063,0.14839517,-0.6481183,0.04955817,4.9896374,1.0,1.0,127.36258697509766,-5.999999999999998,-0.9600000000000006
0,6,-320.262019,91,1392,crashed,-0.9166928,0.20315582,-2.018243,-0.48138103,2.0827847,1.0860574e-07,0.0,0.0,-311.1120147705078,-7.799999999999997,-1.350000000000001
0,0,100.230083,64,1496,landed_centered,-0.03196802,-0.036021058,-0.10361812,-0.90331054,-0.08229543,5.1708136,1.0,1.0,105.60008239746094,-4.499999999999999,-0.8700000000000006
0,4,16.782806,78,1568,crashed,0.037275027,0.0057637906,0.42904,-0.0161237,-0.9938932,-1.1910737,1.0,0.0,23.982803344726562,-5.999999999999998,-1.2000000000000008
0,1,15.850642,108,1616,crashed,0.78483295,0.05974196,0.47700626,0.049960922,-0.8131227,-1.3304996,1.0,0.0,23.5306396484375,-5.999999999999998,-1.6800000000000013
0,2,38.543355,62,1808,crashed,0.48044834,0.11524459,0.9156126,-0.45354185,-0.29708645,4.0830355,1.0,0.0,45.11335754394531,-5.699999999999998,-0.8700000000000006
0,5,54.341377,137,1840,landed_off_centered,0.38337153,-0.0945504,0.3707977,-0.8307197,-0.18289895,5.115428,1.0,1.0,66.88137817382812,-10.200000000000003,-2.3399999999999994
0,3,-131.662452,106,1848,crashed,-0.06749487,0.012034187,-0.83168375,-0.052591566,2.1426222,-1.235955,0.0,0.0,-119.6324462890625,-10.800000000000004,-1.2300000000000009
0,0,31.862558,63,2000,crashed,0.34926358,-0.118040144,1.0104786,-0.89101326,-0.20979315,-4.651258,0.0,1.0,36.51255798339844,-3.599999999999999,-1.0500000000000007
0,7,-200.072621,109,2168,crashed,0.5666541,-0.033002928,1.5089908,-0.33103114,-1.7445686,-5.4508395,1.0,0.0,-190.2326202392578,-8.099999999999998,-1.7400000000000013
0,6,77.311267,102,2208,crashed,0.46590185,0.14055791,-0.094379745,-0.10237529,-0.40878218,1.5613266,1.0,0.0,85.56126403808594,-6.899999999999998,-1.350000000000001
0,4,128.608678,84,2240,landed_but_slid_into_valley,-0.68280524,-0.050728932,-3.659232e-08,4.5440665e-08,-0.3053115,2.470597e-07,0.0,1.0,137.90867614746094,-8.099999999999998,-1.2000000000000008
0,5,108.546097,58,2304,landed_centered,0.12999734,-0.03463725,0.22814643,-0.76049066,-0.08360005,5.245587,1.0,1.0,113.16609954833984,-3.599999999999999,-1.0200000000000007
0,1,-213.43529,96,2384,crashed,-0.8834225,0.32103267,-1.2620744,-0.03101415,1.9650296,-2.3733,0.0,1.0,-204.0452880859375,-7.799999999999997,-1.5900000000000012
0,2,-60.716299,78,2432,crashed,0.75379026,-0.15901715,0.192485,0.23707643,-1.8874713,-2.9120688,1.0,0.0,-53.546295166015625,-5.999999999999998,-1.1700000000000008
0,3,151.615298,79,2480,landed_but_slid_into_valley,0.053448487,-0.042646613,-2.4652032e-09,-9.0413246e-11,0.0012784556,1.1132638e-08,0.0,1.0,157.94529724121094,-5.099999999999999,-1.2300000000000009
0,0,-77.045973,75,2600,crashed,-0.7034201,-0.058530726,-1.5213645,-0.7393776,0.64385307,-3.9357333,0.0,1.0,-68.85597229003906,-7.1999999999999975,-0.9900000000000007
0,6,81.573185,75,2808,crashed,0.40545645,0.10681623,-0.13681884,-0.37722674,0.4055244,-3.815559,0.0,1.0,87.48318481445312,-4.799999999999999,-1.1100000000000008
0,5,67.407065,71,2872,landed_off_centered,0.42347488,0.076065525,0.3467331,-0.8437052,0.14279205,4.9963737,1.0,1.0,73.67706298828125,-5.099999999999999,-1.1700000000000008
0,7,63.856081,99,2960,crashed,0.1502655,-0.026982442,0.22617666,-0.5676982,-0.19625463,3.9728763,1.0,0.0,74.2060775756836,-9.0,-1.350000000000001
0,1,160.676675,73,2968,landed_centered,0.030744648,-0.04236931,0.11615449,0.0071026934,-0.004760302,-0.03771784,1.0,1.0,166.85667419433594,-5.099999999999999,-1.0800000000000007
0,0,58.414534,73,3184,landed_off_centered,-0.57486534,-0.18444781,-1.0293758,-0.0850289,0.1231658,-0.0005643576,1.0,1.0,64.86453247070312,-5.699999999999998,-0.7500000000000004
0,3,-124.894564,99,3272,crashed,-0.28061184,-0.013122323,-1.1949838,-0.37602368,1.3659568,3.6652398,0.0,1.0,-116.5545654296875,-6.899999999999998,-1.440000000000001
0,4,70.931273,135,3320,crashed,-0.46930152,0.025060639,-0.24694562,-0.6154756,-0.22920203,4.730039,1.0,0.0,84.4312744140625,-11.700000000000006,-1.8000000000000014
0,2,-229.229368,118,3376,crashed,-0.75192183,0.05453869,-1.3862678,0.13064884,2.0627859,1.6719949,0.0,1.0,-217.73936462402344,-9.600000000000001,-1.8900000000000015
0,5,-191.209072,78,3496,crashed,-0.48195657,-0.060808815,-1.1985388,-0.034955926,2.0099537,0.040377893,0.0,1.0,-184.57907104492188,-5.399999999999999,-1.2300000000000009
0,6,26.778208,91,3536,landed_off_centered,0.71134627,-0.24434279,0.92886984,-0.833471,0.056391504,-4.7638597,1.0,1.0,36.70820617675781,-8.7,-1.2300000000000009
0,7,-198.870134,80,3600,crashed,-0.8934371,0.113412246,-1.2854422,0.36427873,1.9090827,2.328529,0.0,0.0,-192.0601348876953,-5.699999999999998,-1.1100000000000008
0,1,-212.169559,111,3856,crashed,-0.2219098,0.010227237,-0.34088537,-0.10283883,2.9236116,-1.1371973,0.0,0.0,-202.98956298828125,-7.499999999999997,-1.6800000000000013
0,4,108.84383,70,3880,crashed,0.06737318,-0.020195594,0.17408893,-0.2891879,-0.3001165,2.6087618,0.0,0.0,115.41382598876953,-5.399999999999999,-1.1700000000000008
0,2,-143.415934,87,4072,crashed,0.5231514,-0.014670172,-0.098707534,-0.16242163,-2.8790658,0.99376136,0.0,0.0,-133.69593811035156,-8.399999999999999,-1.320000000000001
0,7,104.598241,64,4112,crashed,-0.11203651,-0.014149251,-0.09284908,-0.38878876,0.37170315,-4.347524,0.0,1.0,109.75823974609375,-4.199999999999999,-0.9600000000000006
0,3,69.552755,112,4168,crashed,-0.5334262,0.17572977,0.10040134,-0.1510999,0.40911126,-2.3037155,0.0,0.0,79.63275146484375,-8.399999999999999,-1.6800000000000013
0,0,-32.39779,128,4208,crashed,0.92166823,0.07547637,-0.25282556,-0.07138204,-1.2480501,-0.48227477,1.0,0.0,-21.98779296875,-8.7,-1.7100000000000013
0,4,1.238637,72,4456,crashed,-0.54715097,-0.05237459,-0.86090297,-0.87323576,0.36536887,-4.526103,1.0,0.0,7.1786346435546875,-4.799999999999999,-1.1400000000000008
0,5,-189.778686,129,4528,crashed,-0.63393724,0.12529816,-0.32211417,-0.3463022,2.63452,2.8049505,0.0,0.0,-177.05868530273438,-10.800000000000004,-1.9200000000000015
0,1,-45.149699,87,4552,crashed,-0.6761634,0.24067599,-0.40223613,0.17201953,1.4326428,0.61519283,0.0,1.0,-37.469696044921875,-6.299999999999998,-1.380000000000001
0,6,125.15854,130,4576,landed_off_centered,-0.37568647,-0.07291602,-0.22532864,-0.005911838,0.085144185,-0.074322015,1.0,1.0,138.11853790283203,-11.100000000000005,-1.8600000000000014
0,0,103.240489,61,4696,crashed,0.12915039,-0.031179741,0.111655414,-0.7164853,-0.13353303,5.009764,1.0,0.0,108.46048736572266,-4.199999999999999,-1.0200000000000007
0,7,-42.529818,78,4736,crashed,-0.6012917,-0.022116736,-1.2505896,-0.79103905,0.45235193,-3.732164,0.0,1.0,-35.32981872558594,-5.999999999999998,-1.2000000000000008
0,3,38.786844,82,4824,crashed,-0.35660657,-0.118774034,-0.95707333,-0.5982362,-0.038573463,3.5741882,1.0,0.0,46.8868408203125,-6.899999999999998,-1.2000000000000008
0,2,-272.059182,96,4840,out_of_bounds,-1.0149449,0.7226342,-1.8520153,-1.0437466,1.2111933,0.3202335,0.0,0.0,-260.29917907714844,-10.200000000000003,-1.5600000000000012
0,6,201.351479,60,5056,landed_centered,0.026701832,-0.042777326,0.009444425,-2.6399288e-08,-0.0007666227,-3.335545e-07,1.0,1.0,205.28147888183594,-2.9999999999999996,-0.9300000000000006
0,5,-14.554202,92,5264,crashed,-0.76590157,0.04080163,0.32681134,-0.17401057,1.2181729,0.46914783,0.0,1.0,-8.194198608398438,-4.799999999999999,-1.5600000000000012
0,1,-34.751394,91,5280,crashed,-0.7329957,-0.09918111,-0.55728096,-0.41531533,1.0756024,6.5017385,0.0,1.0,-28.24139404296875,-5.099999999999999,-1.410000000000001
0,4,-242.160622,105,5296,out_of_bounds,-0.99532276,0.22871576,-1.5681942,0.01750748,1.9394614,5.359268,0.0,1.0,-232.62062072753906,-8.099999999999998,-1.440000000000001
0,7,98.149147,89,5448,landed_off_centered,0.44368544,-0.12483976,0.5937155,-0.05854682,-0.01705072,0.3662717,1.0,1.0,105.67914581298828,-6.299999999999998,-1.2300000000000009
0,0,-326.601102,103,5520,out_of_bounds,1.000078,-0.067691326,1.4963174,-1.8617228,-1.9773755,-0.8988878,0.0,0.0,-318.4710998535156,-6.599999999999998,-1.5300000000000011
0,2,-7.10502,106,5688,crashed,0.7472242,-0.03414276,0.97134894,-0.59761125,-0.2566833,4.8829846,1.0,0.0,1.0549774169921875,-6.599999999999998,-1.5600000000000012
0,6,9.272451,85,5736,crashed,0.38625097,0.10908016,0.69630826,-0.73270327,-0.264424,4.261451,1.0,0.0,16.592453002929688,-6.299999999999998,-1.0200000000000007
0,3,32.305483,124,5816,landed_off_centered,-0.5797898,-0.24475066,-0.5285978,-0.1873746,0.3461354,-3.2120876,1.0,1.0,43.585479736328125,-9.600000000000001,-1.6800000000000013
0,1,15.155305,101,6088,crashed,0.7170765,0.017351255,0.6839632,-0.48429522,0.35712937,-3.9571443,0.0,1.0,26.795303344726562,-10.200000000000003,-1.440000000000001
0,5,-186.565689,106,6112,out_of_bounds,1.003246,0.19195105,1.3150241,-0.41032296,-1.6533048,-3.196767,1.0,0.0,-177.47569274902344,-7.499999999999997,-1.5900000000000012
0,7,-57.605585,83,6112,crashed,-0.53273636,-0.059995964,-1.0603548,-0.8826317,0.63996977,-4.4852247,0.0,1.0,-51.36558532714844,-4.799999999999999,-1.440000000000001
0,6,113.097017,59,6208,crashed,-0.35255677,0.070581086,0.30290392,-0.43038785,0.15804926,-4.1470513,0.0,1.0,116.27701568603516,-2.1,-1.0800000000000007
0,4,-257.147872,131,6344,crashed,-0.6255734,-0.10766998,-1.5955968,-0.29536873,2.223765,0.8565995,0.0,1.0,-245.47787475585938,-9.600000000000001,-2.070000000000001
0,0,-115.950411,111,6408,out_of_bounds,-1.0012823,-0.020294264,-1.2992957,-1.168678,0.41816688,0.06343119,0.0,0.0,-103.86041259765625,-10.500000000000004,-1.5900000000000012
0,2,-451.586209,110,6568,out_of_bounds,-1.0142643,0.04485842,-1.6208305,-2.1938872,2.666323,0.35608056,0.0,0.0,-440.5162048339844,-9.3,-1.7700000000000014
0,3,-263.716876,119,6768,out_of_bounds,0.95520175,0.27297443,1.6454847,-0.06282367,-1.8518411,0.45163092,1.0,0.0,-250.60687255859375,-11.400000000000006,-1.7100000000000013
0,4,86.50347,61,6832,crashed,-0.07043419,0.0010932422,-0.26840785,-0.03609212,-0.7274452,0.9988039,1.0,0.0,89.98346710205078,-2.4,-1.0800000000000007
0,7,-4.382002,90,6832,landed_off_centered,0.81883734,0.14891905,1.1993124,-0.16266225,-0.20198677,-1.8243926,1.0,1.0,3.8679962158203125,-6.899999999999998,-1.350000000000001
0,1,35.495648,98,6872,landed_off_centered,0.667174,-0.3430521,0.88409626,-0.03738596,-0.06305417,-4.2198835e-07,1.0,1.0,44.255645751953125,-7.1999999999999975,-1.5600000000000012
0,6,64.954446,94,6960,landed_off_centered,-0.6654635,-0.116661206,-0.7898632,-0.048386585,0.09200512,3.7587162e-07,1.0,1.0,72.27444458007812,-5.699999999999998,-1.6200000000000012
0,5,-14.170286,127,7128,crashed,-0.86181414,-0.38827237,-0.5457165,-0.30051044,0.30001828,-4.1530437,0.0,1.0,-3.2802886962890625,-9.0,-1.8900000000000015
0,2,-347.663404,102,7384,out_of_bounds,1.0044985,0.30162308,1.5364102,-1.7961084,-2.1902268,-0.8071289,0.0,0.0,-338.8134002685547,-7.1999999999999975,-1.6500000000000012
0,0,-92.688861,136,7496,crashed,0.42345753,-0.037909903,0.3674807,0.15404984,-1.8584828,-1.3101877,1.0,0.0,-79.75886535644531,-11.100000000000005,-1.8300000000000014
0,4,42.467178,84,7504,crashed,-0.13938093,-0.027799621,-0.15774679,-0.76778066,0.1884097,-4.9235225,0.0,1.0,48.857177734375,-5.099999999999999,-1.290000000000001
0,7,-190.139572,88,7536,crashed,-0.18847075,0.01294199,0.23924704,-0.0951355,3.2327967,-0.5085883,0.0,0.0,-183.29957580566406,-5.699999999999998,-1.1400000000000008
0,5,201.721254,67,7664,landed_centered,-0.00500021,-0.0426891,6.829147e-08,2.1119568e-07,-0.000917814,2.3321718e-07,1.0,1.0,208.02125549316406,-5.399999999999999,-0.9000000000000006
0,1,87.791277,100,7672,landed_off_centered,0.2677203,-0.056294657,0.5516535,-0.050569765,-0.1363441,4.6135316e-08,1.0,1.0,96.311279296875,-7.1999999999999975,-1.320000000000001
0,6,-96.495505,91,7688,crashed,0.36872664,0.12658997,0.45567298,0.04726592,-1.6538639,-4.8190674e-07,1.0,0.0,-86.86550903320312,-8.099999999999998,-1.5300000000000011
0,3,-15.231677,122,7744,landed_off_centered,0.9242018,-0.2849104,0.9493272,-0.8826388,-0.053343963,5.5528393,1.0,1.0,-4.9716796875,-8.399999999999999,-1.8600000000000014
0,7,-63.046362,65,8056,crashed,-0.5140438,-0.02178897,-1.312937,-1.0495507,0.6947869,-3.3525193,0.0,1.0,-56.866363525390625,-5.399999999999999,-0.7800000000000005
0,2,162.568221,88,8088,landed_centered,-0.0535944,-0.042774428,-1.870165e-08,-1.5119026e-08,0.00028287337,8.462602e-08,1.0,1.0,170.42822265625,-6.599999999999998,-1.260000000000001
1,6,-4.246998,72,8264,crashed,-0.5661672,-0.0745796,-0.95068085,-1.0680885,0.40755612,4.0210137,1.0,1.0,2.5930023193359375,-5.699999999999998,-1.1400000000000008
1,0,-102.023164,97,8272,out_of_bounds,-0.99872047,0.21801983,-1.632296,-0.7538797,0.43197656,-2.7142408,0.0,0.0,-95.2431640625,-5.399999999999999,-1.380000000000001
1,3,162.789831,73,8328,landed_centered,0.14954948,-0.04265455,0.11612932,0.0014559061,0.0014991068,0.00771619,1.0,1.0,169.68983459472656,-5.999999999999998,-0.9000000000000006
1,5,-36.241423,103,8488,crashed,-0.006428814,0.0033004498,0.5406314,-0.3583893,-1.2933078,-5.7318954,1.0,0.0,-27.21142578125,-7.1999999999999975,-1.8300000000000014
1,4,76.213883,134,8576,crashed,0.05935936,-0.018800488,-0.1386326,-0.5819569,0.3113524,-4.927788,0.0,1.0,89.56388092041016,-11.700000000000006,-1.6500000000000012
1,2,-26.008907,64,8600,crashed,0.5968982,-0.20639451,1.38402,-0.66851723,-0.4963632,5.0611854,1.0,0.0,-21.208908081054688,-3.899999999999999,-0.9000000000000006
1,1,-114.068221,129,8704,crashed,0.44144067,-0.04158782,0.26375127,0.026888648,-2.2069697,-1.0733731,1.0,0.0,-103.32821655273438,-8.7,-2.0400000000000014
1,7,82.193259,87,8752,crashed,-0.18340912,-0.009923556,-0.13509735,-0.21527776,-0.46557084,3.1015809,1.0,0.0,89.2132568359375,-5.699999999999998,-1.320000000000001
1,6,67.378829,62,8760,crashed,0.5263203,0.035762366,0.30450782,-0.046608876,-0.90636617,-2.204576,1.0,0.0,72.59883117675781,-4.199999999999999,-1.0200000000000007
1,0,-89.227872,73,8856,crashed,0.62071323,0.055375896,0.8135198,0.11387957,-1.5440322,-1.7436304e-07,1.0,0.0,-82.17787170410156,-5.999999999999998,-1.0500000000000007
1,3,-29.306719,92,9064,crashed,-0.7584208,0.1230378,-0.56494814,-0.39512473,1.0082297,6.3265634,0.0,1.0,-22.82672119140625,-5.099999999999999,-1.380000000000001
1,4,25.676396,84,9248,crashed,0.28104058,-0.049364224,0.97871256,-0.50650907,0.23233716,-3.4359136,0.0,1.0,31.61639404296875,-4.499999999999999,-1.440000000000001
1,5,63.166603,95,9248,crashed,-0.16169767,-0.014109018,-0.17115793,-0.46362162,-0.38831928,4.4545608,1.0,0.0,71.62660217285156,-6.899999999999998,-1.5600000000000012
1,7,196.64242,64,9264,landed_centered,-0.104048155,-0.04280558,6.629217e-08,7.4358e-08,0.00022831246,-2.9903282e-07,1.0,1.0,201.982421875,-4.499999999999999,-0.8400000000000005
1,1,129.041836,72,9280,landed_off_centered,0.3375327,-0.10340151,-0.25692374,-0.12397831,-0.3179328,0.943642,1.0,1.0,134.9818344116211,-4.799999999999999,-1.1400000000000008
1,6,90.720124,65,9280,landed_centered,-0.0726017,-0.034109857,-0.23192891,-0.79913163,-0.075448714,5.9667344,1.0,1.0,93.57012176513672,-1.8,-1.0500000000000007
1,2,-50.282602,107,9456,crashed,0.6417669,-0.21477956,0.48154944,-0.6616041,1.2762504,6.7890115,0.0,1.0,-42.87260437011719,-5.399999999999999,-2.0100000000000016
1,0,7.614948,80,9496,crashed,0.46980172,-0.12144305,0.60728765,0.016413074,0.87595654,-1.3336117,0.0,0.0,13.88494873046875,-4.799999999999999,-1.470000000000001
1,6,78.113273,64,9792,crashed,-0.14060554,-0.021001866,-0.010757873,-0.55904025,0.28155062,-4.2732105,0.0,0.0,83.93327331542969,-4.799999999999999,-1.0200000000000007
1,3,-23.831321,103,9888,crashed,-0.809961,0.28586757,-1.3625371,-0.24116418,0.23187369,-2.4283614,0.0,1.0,-16.121322631835938,-5.999999999999998,-1.7100000000000013
1,1,-68.536365,85,9960,crashed,0.11174669,0.0058514094,-0.33666724,0.09721085,1.9896662,1.1020255,0.0,1.0,-61.96636962890625,-5.099999999999999,-1.470000000000001
1,0,76.688769,61,9984,crashed,0.16050844,-0.026041916,0.36697286,-0.7459209,0.21026582,-5.215651,0.0,1.0,80.73876953125,-2.9999999999999996,-1.0500000000000007
1,4,-93.333762,112,10144,crashed,-0.47256914,0.0038399315,-0.40463692,-0.12857498,-1.976602,-1.9709575,0.0,0.0,-83.01376342773438,-8.7,-1.6200000000000012
1,5,52.012865,113,10152,landed_off_centered,0.8204607,-0.093362,0.5785235,-0.59569323,0.05700968,5.178579,1.0,1.0,61.01286315917969,-7.1999999999999975,-1.8000000000000014
1,7,-33.756392,112,10160,landed_off_centered,0.8527042,-0.086483814,1.2310807,-0.83967566,-0.15595764,-4.177358,1.0,1.0,-23.646392822265625,-8.7,-1.410000000000001
1,2,70.919747,103,10280,crashed,0.058090687,-0.022109976,0.13818058,-0.6467554,-0.2302133,6.2520857,1.0,0.0,79.61974334716797,-7.1999999999999975,-1.500000000000001
1,6,-265.306035,99,10584,crashed,0.51967204,-0.21627738,1.716028,-0.41515404,-2.1757162,-0.545887,1.0,0.0,-258.4660339355469,-5.099999999999999,-1.7400000000000013
1,3,-94.725146,89,10600,crashed,0.5359065,-0.058355812,1.2235925,-0.9761239,-0.61822236,3.6271176,1.0,0.0,-86.35514831542969,-7.1999999999999975,-1.1700000000000008
1,5,27.461392,69,10704,crashed,-0.27785826,-0.035614934,-0.9989546,-0.40884602,-0.29256448,3.2509754,1.0,0.0,30.941390991210938,-2.4,-1.0800000000000007
1,0,-51.830188,101,10792,crashed,0.3514554,-0.11111926,0.83751726,-1.0071192,-0.5152325,4.9613786,1.0,0.0,-44.5701904296875,-5.999999999999998,-1.260000000000001
1,1,40.516259,105,10800,landed_off_centered,-0.7238962,-0.20005469,-0.29825717,-0.7319327,-0.3263879,4.707878,1.0,1.0,50.08625793457031,-8.099999999999998,-1.470000000000001
1,7,26.741458,80,10800,crashed,0.24997406,0.0034882403,-0.13539065,-0.8749559,0.41929406,4.7271986,1.0,1.0,33.85145568847656,-5.699999999999998,-1.410000000000001
1,2,84.609631,84,10952,landed_centered,0.12937841,-0.037566796,0.0025256118,-0.75293124,0.06262092,-4.346261,1.0,1.0,92.58963012695312,-6.599999999999998,-1.380000000000001
1,4,-127.348489,110,11024,crashed,-0.3452238,-0.015309933,-0.9504185,-0.624749,1.7047907,6.4044213,0.0,1.0,-120.3284912109375,-5.399999999999999,-1.6200000000000012
1,6,121.515151,72,11160,landed_off_centered,-0.55523264,-0.10935222,-0.5361019,0.023840757,0.079899065,-0.3272335,1.0,1.0,129.1051483154297,-6.599999999999998,-0.9900000000000007
1,3,96.23314,76,11208,crashed,-0.5847364,-0.08542384,-0.13672665,-0.44170278,0.19372359,-4.6422853,0.0,1.0,102.62313842773438,-5.099999999999999,-1.290000000000001
1,5,65.736093,70,11264,crashed,0.34247303,-0.020558085,0.39407444,-0.63696665,-0.21620922,5.1744485,0.0,0.0,70.80609130859375,-3.899999999999999,-1.1700000000000008
1,7,-9.301748,61,11288,crashed,0.5456538,-0.16584776,1.2727382,-0.89894706,-0.36155596,4.9538,1.0,0.0,-5.041748046875,-3.2999999999999994,-0.9600000000000006
1,2,78.127646,77,11568,crashed,-0.121295735,-0.021550253,0.41361976,-0.22584957,0.2638236,-1.7811495,0.0,0.0,82.71764373779297,-3.2999999999999994,-1.290000000000001
1,4,-26.818928,71,11592,crashed,0.48061886,0.005528078,1.0426493,-0.9877669,-0.43285567,4.4568653,1.0,0.0,-22.948928833007812,-2.6999999999999997,-1.1700000000000008
1,1,-333.578678,100,11600,out_of_bounds,-0.986508,0.008682427,-2.1331885,-0.22421421,2.3721838,2.2858348,0.0,0.0,-325.95867919921875,-6.299999999999998,-1.320000000000001
1,0,-19.177586,109,11664,crashed,-0.57346493,-0.27495992,-1.1481498,-0.6199688,0.14080095,1.9175059,0.0,1.0,-11.167587280273438,-6.599999999999998,-1.410000000000001
1,3,62.275806,63,11712,crashed,0.14743558,-0.0172776,0.055084992,-0.72598,-0.3410583,5.759504,1.0,0.0,65.24580383300781,-1.8,-1.1700000000000008
1,6,54.020914,87,11856,crashed,0.11696167,-0.004385724,0.20263937,-0.26799303,-0.5808822,3.58623,1.0,0.0,59.8109130859375,-4.499999999999999,-1.290000000000001
1,5,88.407292,81,11912,crashed,-0.4357423,-0.07291549,-0.5891894,-0.025315663,0.070050545,-4.982648e-08,1.0,0.0,94.64729309082031,-5.099999999999999,-1.1400000000000008
1,7,72.028174,94,12040,crashed,0.48069468,0.03681651,0.20328598,-0.75129247,-0.040509023,5.165524,1.0,0.0,78.68817138671875,-5.099999999999999,-1.5600000000000012
1,1,72.55369,63,12104,crashed,0.03817892,-0.020207753,0.16671902,-0.7412864,0.29614335,-5.442012,0.0,1.0,76.21369171142578,-2.6999999999999997,-0.9600000000000006
1,0,101.108888,65,12184,crashed,0.2413598,0.013913951,-0.22250953,-0.10871231,-0.45806482,1.6426525,1.0,0.0,105.99888610839844,-3.899999999999999,-0.9900000000000007
1,4,68.983698,96,12360,crashed,0.008910179,0.0010895943,0.008908102,-0.051826708,-0.7294127,1.2521327,1.0,0.0,78.46369934082031,-8.099999999999998,-1.380000000000001
1,2,56.156555,105,12408,landed_off_centered,0.54541314,0.21337846,0.22928616,-0.7781106,0.22531223,4.917521,1.0,1.0,64.466552734375,-6.899999999999998,-1.410000000000001
1,3,92.823368,97,12488,crashed,0.37608975,0.09870244,0.1915686,-0.3130284,0.06254943,4.0498705,0.0,0.0,101.19336700439453,-6.899999999999998,-1.470000000000001
1,5,55.820652,83,12576,crashed,0.14139614,-0.008200326,0.1323581,-0.19654745,-0.48380488,2.9925942,0.0,0.0,61.760650634765625,-4.799999999999999,-1.1400000000000008
1,1,118.054222,64,12616,landed_centered,-0.1884388,-0.034150377,-0.17702588,-0.71416885,0.065996595,-5.125076,1.0,1.0,124.65422058105469,-5.699999999999998,-0.9000000000000006
1,6,31.911474,109,12728,landed_off_centered,-0.6691986,-0.14435731,-0.13328327,-0.9220618,-0.3307739,-6.018125,1.0,1.0,38.541473388671875,-4.799999999999999,-1.8300000000000014
1,4,128.705092,57,12816,landed_centered,0.19495964,-0.043363012,0.58933675,-0.2905076,-0.07503388,3.5689301,1.0,1.0,132.12509155273438,-2.4,-1.0200000000000007
1,0,163.715954,85,12864,landed_centered,-0.11413822,-0.042798605,-0.004515866,-3.7895615e-15,0.00026544803,-5.076422e-08,1.0,1.0,170.9759521484375,-5.999999999999998,-1.260000000000001
1,7,99.065378,109,12912,crashed,-0.078207776,-0.01078147,-0.08006103,-0.3996984,0.44143945,-4.638289,0.0,1.0,105.45537567138672,-4.499999999999999,-1.8900000000000015
1,2,28.086762,65,12928,crashed,-0.35309276,-0.08912805,-0.9510294,-0.293583,-0.57801527,-0.17564358,1.0,0.0,32.61676025390625,-3.599999999999999,-0.9300000000000006
1,3,103.230855,65,13008,crashed,0.46998835,-0.040927783,0.39838955,-0.18646368,-0.26004025,3.339651,1.0,0.0,109.08085632324219,-4.799999999999999,-1.0500000000000007
1,1,98.251869,73,13200,crashed,-0.42208868,0.12272552,-0.22241063,-0.55413276,0.0097208945,-5.0804396,0.0,1.0,102.63186645507812,-3.2999999999999994,-1.0800000000000007
1,4,87.702725,71,13384,landed_off_centered,-0.20988932,-0.029474678,-0.3770545,-0.6530569,-0.14548163,5.0112925,1.0,1.0,93.22272491455078,-4.499999999999999,-1.0200000000000007
1,5,70.566552,103,13400,landed_off_centered,0.7136793,-0.2747996,0.587344,-0.19930278,0.07178161,1.2014873,1.0,1.0,77.85655212402344,-5.699999999999998,-1.5900000000000012
1,6,-256.957633,88,13432,crashed,0.67727184,-0.010830858,1.0206978,-0.2910084,-2.8350053,-3.1098428,0.0,0.0,-249.57763671875,-5.999999999999998,-1.380000000000001
1,2,146.834932,71,13496,crashed,-0.20787492,-0.018524827,0.32299215,-0.25490433,0.0016820601,-1.457095,1.0,0.0,150.554931640625,-2.6999999999999997,-1.0200000000000007
