rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_y_oscillation,reward_pad_level_bonus,reward_vy_sign_flip,reward_bounce_speed,reward_main_engine_bonus,reward_anti_hover_penalty,reward_legs_penalty,reward_survival,reward_upright_bonus
0,5,69.658723,65,6664,landed_off_centered,-0.24285617,-0.05661266,-0.7221982,-0.114713766,0.23389871,-4.1329884e-08,1.0,1.0,40.0,26.080664385344235,0.0,40.03518910706043,-17.500000000000014,-6.0,-16.0,6.499999999999993,-3.457130721770227
0,1,89.933887,88,6872,crashed,0.094137,-0.027862491,0.07506744,-0.5971031,0.18034253,-4.2594314,0.0,1.0,38.0,28.56177581557995,0.0,39.324357748031616,-8.30000000000001,0.0,-12.0,8.799999999999985,-4.4522466665366665
0,7,23.68854,117,7064,out_of_bounds,-1.0072589,-0.095924295,-1.8697506,-1.0564578,1.5880097,4.0109153,0.0,1.0,-5.0,27.560101346033274,0.0,46.75499105453491,-24.600000000000044,0.0,-8.0,11.699999999999974,-24.726552702952176
0,3,50.08925,109,7112,landed_off_centered,-0.69605404,-0.08085547,-0.5089747,-0.8530963,-0.1514012,4.891724,1.0,1.0,10.0,28.818864616155754,0.0,42.66523849964142,-22.80000000000003,0.0,-16.0,10.899999999999977,-3.494852761592483
0,2,13.242454,92,7160,landed_centered,-0.0054216385,-0.042672325,-5.6177584e-12,7.337092e-13,-0.0011509592,2.5423e-11,1.0,1.0,6.0,22.643087706224108,0.0,38.96319127082972,-39.09999999999997,-6.0,-16.0,9.199999999999983,-2.4638248388364445
0,0,53.798726,91,7232,crashed,-0.26538983,-0.032195512,-0.3501668,-0.05385446,-1.5084221,-0.5792149,1.0,0.0,28.0,28.52184209864446,0.0,40.57139848917723,-13.000000000000032,-6.0,-12.0,9.099999999999984,-21.39451448316686
0,5,57.225056,88,7368,landed_centered,-0.108417414,-0.040165033,-0.16740708,-0.80276364,0.0229063,-4.9345694,1.0,1.0,24.0,25.692464644498944,0.0,40.95619523525238,-22.100000000000033,0.0,-16.0,8.799999999999985,-4.123604229273042
0,4,73.206428,142,7376,crashed,0.768664,-0.19935961,0.41679278,0.3123807,-1.5488038,-1.8831413,1.0,0.0,19.0,38.44023107075873,0.0,56.14207273721695,-10.100000000000016,0.0,-16.0,14.199999999999966,-28.475875793024898
0,6,1.631916,111,7528,crashed,-0.14497824,-0.0045413994,-0.11907836,-0.16597922,-0.5680329,2.7389474,1.0,0.0,-13.0,22.893796785715907,0.0,35.44943419098854,-24.400000000000034,-6.0,-12.0,11.099999999999977,-12.411314621334895
0,1,84.871478,86,7560,crashed,-0.014092445,-0.021479871,-0.26988944,-0.21748355,0.2680092,-1.7120295,0.0,0.0,89.0,54.299486598201426,0.0,38.29235777258873,-18.200000000000028,-30.0,-40.0,8.599999999999985,-17.120366231698426
0,7,23.637557,91,7792,crashed,-0.56141293,-0.0059536006,-1.0889249,-0.17402962,0.80110025,-1.6725801,0.0,0.0,7.0,22.460666168872656,0.0,34.79055863618851,-15.300000000000018,-6.0,-8.0,9.099999999999984,-20.413667447399348
0,0,54.830925,91,7960,landed_off_centered,0.7141552,-0.05939976,1.0378172,-0.8790584,-0.041610166,-4.691619,1.0,1.0,21.0,26.777332410658083,0.0,40.46317446231842,-24.50000000000003,0.0,-12.0,9.099999999999984,-6.009582187514752
0,3,20.214742,113,8016,crashed,0.7183992,-0.044750717,0.12181151,0.027886335,-0.62236387,-0.35634243,1.0,0.0,-8.0,26.562244057975544,0.0,39.97781551629305,-21.40000000000002,-6.0,-12.0,11.299999999999976,-10.225317817996256
0,2,88.735983,110,8040,out_of_bounds,-0.98107994,-0.21328424,-1.2856007,-1.2294514,0.536219,3.2824452,1.0,0.0,37.0,36.29085002902306,0.0,55.94539976119995,-21.300000000000026,0.0,-20.0,10.999999999999977,-10.20026704017073
0,5,96.526549,86,8056,landed_off_centered,0.3672617,-0.089614384,0.18824646,0.005844282,-0.14059347,0.18037175,1.0,1.0,54.0,34.277637896380185,0.0,43.36927995458245,-8.999999999999998,-6.0,-24.0,8.599999999999985,-4.720369130373001
0,4,-20.334286,99,8168,crashed,-0.36889777,0.120295726,0.13245112,-0.4653368,-0.10404271,-4.4590464,0.0,1.0,-15.0,13.292262554231655,0.0,26.233619809150696,-24.00000000000004,0.0,-20.0,9.89999999999998,-10.76016812841408
